AIRLINE_ID,UNIQUE_CARRIER_ENTITY,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER_GROUP_NEW
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
20452,6003,YX,Republic Airlines,2
20436,6460,F9,Frontier Airlines Inc.,3
20436,6460,F9,Frontier Airlines Inc.,3
20422,6795,SY,Sun Country Airlines d/b/a MN Airlines,2
20237,6904,AX,Trans States Airlines,5
20358,6932,ZK,Great Lakes Airlines,6
20358,6932,ZK,Great Lakes Airlines,6
20500,7041,G7,GoJet Airlines LLC d/b/a United Express,2
20500,7041,G7,GoJet Airlines LLC d/b/a United Express,2
20500,7041,G7,GoJet Airlines LLC d/b/a United Express,2
20500,7041,G7,GoJet Airlines LLC d/b/a United Express,2
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
20452,6003,YX,Republic Airlines,2
20452,6003,YX,Republic Airlines,2
20452,6003,YX,Republic Airlines,2
20452,6003,YX,Republic Airlines,2
20452,6003,YX,Republic Airlines,2
20107,6200,FX,Federal Express Corporation,3
20107,6200,FX,Federal Express Corporation,3
20107,6200,FX,Federal Express Corporation,3
20107,6200,FX,Federal Express Corporation,3
20107,6200,FX,Federal Express Corporation,3
20237,6904,AX,Trans States Airlines,5
20368,6035,G4,Allegiant Air,3
20368,6035,G4,Allegiant Air,3
20500,7041,G7,GoJet Airlines LLC d/b/a United Express,2
20500,7041,G7,GoJet Airlines LLC d/b/a United Express,2
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
20237,6904,AX,Trans States Airlines,5
20237,6904,AX,Trans States Airlines,5
20237,6904,AX,Trans States Airlines,5
19917,6910,5X,United Parcel Service,3
19917,6910,5X,United Parcel Service,3
19805,0A050,AA,American Airlines Inc.,3
19805,0A050,AA,American Airlines Inc.,3
20500,7041,G7,GoJet Airlines LLC d/b/a United Express,2
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
20452,6003,YX,Republic Airlines,2
20436,6460,F9,Frontier Airlines Inc.,3
20436,6460,F9,Frontier Airlines Inc.,3
20107,6200,FX,Federal Express Corporation,3
20237,6904,AX,Trans States Airlines,5
20237,6904,AX,Trans States Airlines,5
20237,6904,AX,Trans States Airlines,5
20368,6035,G4,Allegiant Air,3
20368,6035,G4,Allegiant Air,3
20368,6035,G4,Allegiant Air,3
20368,6035,G4,Allegiant Air,3
20368,6035,G4,Allegiant Air,3
20368,6035,G4,Allegiant Air,3
21477,1158,1AQ,Via Airlines d/b/a Charter Air Transport,6
21477,1158,1AQ,Via Airlines d/b/a Charter Air Transport,6
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
20436,6460,F9,Frontier Airlines Inc.,3
19917,6910,5X,United Parcel Service,3
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
20452,6003,YX,Republic Airlines,2
20436,6460,F9,Frontier Airlines Inc.,3
20436,6460,F9,Frontier Airlines Inc.,3
20436,6460,F9,Frontier Airlines Inc.,3
20107,6200,FX,Federal Express Corporation,3
20107,6200,FX,Federal Express Corporation,3
20237,6904,AX,Trans States Airlines,5
20237,6904,AX,Trans States Airlines,5
20358,6932,ZK,Great Lakes Airlines,6
20358,6932,ZK,Great Lakes Airlines,6
21599,1177,4B,Boutique Air,6
21599,1177,4B,Boutique Air,6
19790,1260,DL,Delta Air Lines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
20436,6460,F9,Frontier Airlines Inc.,3
20436,6460,F9,Frontier Airlines Inc.,3
20237,6904,AX,Trans States Airlines,5
20409,6673,B6,JetBlue Airways,3
20409,6673,B6,JetBlue Airways,3
20500,7041,G7,GoJet Airlines LLC d/b/a United Express,2
20500,7041,G7,GoJet Airlines LLC d/b/a United Express,2
20304,6700,OO,SkyWest Airlines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19393,6725,WN,Southwest Airlines Co.,3
20107,6200,FX,Federal Express Corporation,3
20237,6904,AX,Trans States Airlines,5
20368,6035,G4,Allegiant Air,3
20368,6035,G4,Allegiant Air,3
19790,1260,DL,Delta Air Lines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
20436,6460,F9,Frontier Airlines Inc.,3
20436,6460,F9,Frontier Airlines Inc.,3
20436,6460,F9,Frontier Airlines Inc.,3
20436,6460,F9,Frontier Airlines Inc.,3
20436,6460,F9,Frontier Airlines Inc.,3
20436,6460,F9,Frontier Airlines Inc.,3
20436,6460,F9,Frontier Airlines Inc.,3
20436,6460,F9,Frontier Airlines Inc.,3
20107,6200,FX,Federal Express Corporation,3
20304,6700,OO,SkyWest Airlines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19393,6725,WN,Southwest Airlines Co.,3
19393,6725,WN,Southwest Airlines Co.,3
20436,6460,F9,Frontier Airlines Inc.,3
20436,6460,F9,Frontier Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
20304,6700,OO,SkyWest Airlines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
19977,0A875,UA,United Air Lines Inc.,3
20452,6003,YX,Republic Airlines,2
20436,6460,F9,Frontier Airlines Inc.,3
20436,6460,F9,Frontier Airlines Inc.,3
20107,6200,FX,Federal Express Corporation,3
20237,6904,AX,Trans States Airlines,5
20237,6904,AX,Trans States Airlines,5
20237,6904,AX,Trans States Airlines,5
19687,6580,QX,Horizon Air,2
